ПЕТРОВ СЕРГЕЙ АНДРЕЕВИЧ;4615 950990;461269768 08;потеря аппетита, сыпь;Педиатр;2025-07-21T20:00;общий анализ мочи, мазок из носа/горла;2025-07-23T10:15;1190;2200 5671 1549 8031
ЖУРАВЛЕВ АНАТОЛИЙ АЛЕКСАНДРОВИЧ;8610 966206;840944414 10;головная боль, одышка;Терапевт;2025-12-02T13:45;рентген грудной клетки, общий анализ крови, общий анализ мочи;2025-12-03T11:20;2340;4306 4348 7419 3617
АЛЕКСЕЕВА НАТАЛЬЯ МИХАЙЛОВНА;4607 570243;419169823 08;высокое давление, отеки ног, головокружение, одышка, боль в груди;Кардиолог;2025-04-12T19:10;ЭКГ;2025-04-15T10:05;1500;5389 9489 4850 5869
ВОЛКОВА ВАЛЕНТИНА АЛЕКСАНДРОВНА;4911 898078;340054674 35;кашель, повышение температуры, одышка;Терапевт;2025-12-13T17:10;биохимический анализ крови, общий анализ крови;2025-12-15T10:50;1700;5112 2315 2963 3319
КУЛИКОВ ЭДУАРД АЛЕКСАНДРОВИЧ;4114 729494;377559734 52;слабость;Терапевт;2025-09-19T14:35;биохимический анализ крови, общий анализ мочи, общий анализ крови;2025-09-22T12:35;1990;2200 5622 8122 2051
ОРЛОВА НИНА СТЕПАНОВНА;2825 263749;592294790 41;бессонница;Психиатр;2025-11-16T16:20;психодиагностика;2025-11-18T12:40;5000;5112 2356 9248 9502
ЕГОРОВ ВИКТОР ПЕТРОВИЧ;8610 976665;765061925 14;слабость, головная боль;Терапевт;2025-10-22T16:25;биохимический анализ крови, общий анализ крови;2025-10-24T11:15;1700;4377 7385 7458 7171
ВАСИЛЬЕВА АНАСТАСИЯ ВЛАДИМИРОВНА;5817 211942;806629992 41;боли внизу живота, зуд, нарушения менструации, выделения;Гинеколог;2025-01-31T10:00;мазок на флору, УЗИ органов малого таза;2025-02-01T11:05;3100;2200 7010 8784 6902
АЛЕКСЕЕВА НАТАЛИЯ АНДРЕЕВНА;4610 846868;832850133 94;зуд, нарушения менструации;Гинеколог;2025-10-21T20:00;общий анализ крови, УЗИ органов малого таза, мазок на флору;2025-10-23T12:30;3950;5112 2376 7471 4410
РОМАНОВ ВИКТОР АНАТОЛЬЕВИЧ;5816 562336;958500865 46;кашель;Терапевт;2025-12-25T09:55;рентген грудной клетки, общий анализ крови;2025-12-28T11:40;2050;4306 4367 9377 4180
СЕМЕНОВА ГАЛИНА АНАТОЛЬЕВНА;7812 824807;788185221 58;сыпь, потеря аппетита, кашель;Педиатр;2025-07-06T13:55;мазок из носа/горла;2025-07-09T12:10;900;5112 2339 9595 9190
ЗАЙЦЕВ АЛЕКСАНДР АЛЕКСАНДРОВИЧ;1725 442491;802232157 40;кашель, головная боль, повышение температуры, слабость;Терапевт;2025-02-23T11:40;общий анализ мочи, общий анализ крови, рентген грудной клетки, биохимический анализ крови;2025-02-25T11:25;3190;4306 4348 7726 7938
ВОЛКОВ ДМИТРИЙ АНДРЕЕВИЧ;5820 225878;572706782 18;пищевая непереносимость, нарушения пищеварения, лишний вес;Диетолог;2025-10-03T14:40;биохимический анализ крови;2025-10-05T11:45;850;2202 2050 9180 5915
ИВАНОВ ЭДУАРД ИГОРЕВИЧ;4923 387300;664592857 52;боли внизу живота, зуд, выделения;Гинеколог;2025-09-09T12:05;общий анализ крови;2025-09-11T09:10;850;5389 9471 1125 4903
КОЗЛОВ АНТОН НИКОЛАЕВИЧ;4012 413187;032594428 52;головная боль;Терапевт;2025-03-10T11:15;биохимический анализ крови, общий анализ крови, общий анализ мочи;2025-03-12T10:00;1990;2200 4037 4733 5402
МОРОЗОВА ВИКТОРИЯ ЮРЬЕВНА;4508 168526;854164367 18;одышка, кашель;Терапевт;2025-06-16T11:00;биохимический анализ крови, общий анализ мочи;2025-06-18T12:00;1140;5228 6067 9772 8193
ЗАЙЦЕВА КСЕНИЯ ВЛАДИМИРОВНА;4013 103746;848482672 64;частые позывы, боль в пояснице, кровь в моче, боль при мочеиспускании;Уролог;2025-05-12T10:15;УЗИ почек и мочевого пузыря, бактериологический посев мочи;2025-05-14T09:55;3400;2200 5692 3980 3455
РОМАНОВА МАРИЯ ИВАНОВНА;4522 604902;811224723 52;повышение температуры, слабость, одышка;Терапевт;2025-09-26T12:05;биохимический анализ крови, общий анализ мочи;2025-09-28T11:10;1140;4986 2920 6306 2447
МАКАРОВА ИРИНА НИКОЛАЕВНА;1723 989067;369017286 98;нарушения менструации, зуд;Гинеколог;2025-04-08T14:35;УЗИ органов малого таза, мазок на флору, общий анализ крови;2025-04-09T12:20;3950;5389 9433 1365 4131
СОЛОВЬЕВ ИГОРЬ КОНСТАНТИНОВИЧ;3510 519224;687394137 60;заложенность носа, боль в горле;Оториноларинголог (ЛОР);2025-09-09T10:35;аудиометрия, мазок из зева;2025-09-10T11:40;2000;5228 6019 8745 7497
КОЗЛОВА МАРГАРИТА ЮРЬЕВНА;1713 855496;736098516 27;новообразования на коже, шелушение;Дерматолог;2025-01-28T20:55;соскоб кожи на грибки;2025-01-30T11:40;700;2200 5688 1375 5076
ПЕТРОВ БОРИС АЛЕКСАНДРОВИЧ;8620 665439;408823802 87;рвота, отравления лекарствами, тошнота, спутанность сознания, отравления химическими веществами;Токсиколог;2025-11-12T16:30;биохимический анализ крови;2025-11-14T10:50;850;5228 6059 3519 4325
МОРОЗОВ ВИКТОР СТЕПАНОВИЧ;4025 584229;121327532 10;сыпь, лихорадка, потеря аппетита, насморк, кашель;Педиатр;2025-05-03T11:55;биохимический анализ крови, общий анализ крови;2025-05-05T12:05;1700;4986 2992 2226 3885
СМИРНОВА ГАЛИНА ЮРЬЕВНА;4015 224872;504903149 58;кровотечение, припухлость;Хирург;2025-02-28T15:40;УЗИ органов брюшной полости;2025-03-01T09:20;2500;2200 5617 6026 1005
РОМАНОВА ВАЛЕНТИНА ВАЛЕНТИНОВНА;4013 596785;376184467 16;одышка;Терапевт;2025-11-27T16:40;общий анализ мочи, рентген грудной клетки, общий анализ крови;2025-11-29T11:55;2340;4986 2951 4799 4322
СТЕПАНОВА НАТАЛЬЯ АЛЕКСАНДРОВНА;2825 491515;175971605 14;частое мочеиспускание, жажда, набор веса, слабость, потливость;Эндокринолог;2025-11-14T13:45;анализ на гормоны щитовидной железы;2025-11-16T11:45;1500;4306 4366 4444 6977
НИКОЛАЕВА ЛЮБОВЬ ЮРЬЕВНА;4020 932898;139929728 27;потеря аппетита, сыпь, кашель, насморк;Педиатр;2025-04-05T11:45;биохимический анализ крови, общий анализ мочи;2025-04-06T11:20;1140;4306 4349 6843 2943
АЛЕКСЕЕВ ВЛАДИМИР АНДРЕЕВИЧ;1719 306700;382522615 77;повышение температуры, слабость, головная боль, кашель;Терапевт;2025-06-25T19:40;рентген грудной клетки, общий анализ крови;2025-06-28T12:55;2050;5389 9482 4677 4557
ИВАНОВ ИЛЬЯ ЕФИМОВИЧ;3525 740418;831891694 38;насморк;Педиатр;2025-07-12T15:30;общий анализ мочи, биохимический анализ крови, мазок из носа/горла;2025-07-15T09:05;2040;2200 7018 4986 4446
НИКИТИН АЛЕКСАНДР ВИКТОРОВИЧ;4917 578700;817167294 19;судороги, последствия черепно-мозговых травм, последствия инсультов;Неврореаниматолог;2025-08-16T14:10;общий анализ крови;2025-08-18T10:55;850;4306 4384 5339 9628
ВАСИЛЬЕВ СЕРГЕЙ ВИКТОРОВИЧ;4510 462372;962049397 31;слабость;Терапевт;2025-12-01T13:10;рентген грудной клетки, общий анализ мочи, биохимический анализ крови;2025-12-03T09:05;2340;4039 3339 1971 8628
КУЗНЕЦОВА ТАТЬЯНА ВИКТОРОВНА;3521 746129;253215962 56;боль в животе, высокая температура, припухлость;Хирург;2025-12-11T13:00;общий анализ крови, УЗИ органов брюшной полости;2025-12-13T12:00;3350;4039 3389 2809 8809
ЗАЙЦЕВА ЕКАТЕРИНА АЛЕКСАНДРОВНА;7817 564313;882759486 85;боль после травмы, деформации, нарушение движений, боль в суставах;Травматолог-ортопед;2025-09-01T14:15;рентген сустава, МРТ сустава, общий анализ крови;2025-09-03T12:45;8850;5389 9474 9349 8087
ПАВЛОВ АНАТОЛИЙ ВАЛЕНТИНОВИЧ;5816 282667;275939105 20;сыпь, насморк, лихорадка, кашель, потеря аппетита;Педиатр;2025-04-19T20:15;мазок из носа/горла, биохимический анализ крови;2025-04-22T10:40;1750;2200 5652 1114 1206
ПОЛЯКОВ ЮРИЙ АЛЕКСЕЕВИЧ;2807 796166;003625242 02;сыпь, лихорадка, кашель, потеря аппетита, насморк;Педиатр;2025-10-19T18:45;общий анализ мочи, мазок из носа/горла, биохимический анализ крови;2025-10-22T10:00;2040;5112 2391 6305 4973
АЛЕКСЕЕВ НИКИТА ОЛЕГОВИЧ;2815 775955;576248125 17;слабость, ограничение движений, боли после перенесенных заболеваний, одышка;Реабилитолог;2025-12-01T20:15;механотерапия на аппарате с электроприводом, консультация врача-реабилитолога;2025-12-03T10:15;5200;4377 7387 6104 6004
